,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1462,1038,,R4,"35-64 89TH STREET, 2C",2C,11372,1,,1,,,1927,2,R4,0,8/17/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1462,1065,,R4,"35-63 88TH STREET, 3N",3N,11372,1,,1,,,1927,2,R4,0,5/15/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1462,1066,,R4,"3563 88 ST, 3O",3O,11372,1,,1,,,1927,2,R4,0,2/16/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1467,1010,,R4,"93-05 37TH AVENUE, 2D",2D,11372,1,,1,,,2009,2,R4,"449,500",12/8/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1467,1012,,R4,"93-05 37TH AVENUE, 2F",2F,11372,1,,1,,,2009,2,R4,0,8/25/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1467,1019,,R4,"93-05 37TH AVENUE, 4A",4A,11372,1,,1,,,2009,2,R4,0,5/9/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1469,1029,,R4,"35-38 JUNCTION BOULEVARD, 5C",5C,11368,1,,1,,,2006,2,R4,0,2/3/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1008,,R4,"37-32 89TH STREET, 3B",3B,11372,1,,1,,,2019,2,R4,"621,133",3/1/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1010,,R4,"37-32 89TH STREET, 3D",3D,11372,1,,1,,,2019,2,R4,"600,000",2/15/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1011,,R4,"37-32 89TH STREET, 4A",4A,11372,1,,1,,,2019,2,R4,"436,020",2/28/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1014,,R4,"37-32 89TH STREET, 4D",4D,11372,1,,1,,,2019,2,R4,"560,038",12/7/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1015,,R4,"37-32 89TH STREET, 5A",5A,11372,1,,1,,,2019,2,R4,"446,160",3/31/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1018,,R4,"37-32 89TH STREET, 5D",5D,11372,1,,1,,,2019,2,R4,"626,224",1/12/23
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1476,1022,,R4,"37-32 89TH STREET, 7B",7B,11372,1,,1,,,2019,2,R4,"580,000",9/28/23
4,JACKSON HEIGHTS,14 RENTALS - 4-10 UNIT,2A,1286,14,,S4,37-45 75 STREET,,11372,4,1,5,"2,000","5,880",1988,2,S4,0,2/8/23
4,JACKSON HEIGHTS,21 OFFICE BUILDINGS,4,1169,33,,O7,73-15 NORTHERN BOULEVARD,,11372,0,1,1,"13,555","5,600",1962,4,O7,"6,550,000",11/9/23
4,JACKSON HEIGHTS,21 OFFICE BUILDINGS,4,1288,57,,O7,37-47 77TH STREET,,11372,1,1,2,"2,995","2,559",1931,4,O7,"1,550,000",12/20/23
4,JACKSON HEIGHTS,21 OFFICE BUILDINGS,4,1292,42,,O5,37-70 82ND STREET,,11372,0,9,9,"3,000","8,724",1926,4,O5,"8,350,000",6/14/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1033,61,,K1,80-02 ASTORIA BOULEVARD,,11370,0,1,1,"3,092","1,440",1933,4,K1,0,10/27/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1164,45,,K5,68-01 NORTHERN BOULEVARD,,11377,0,1,1,"21,025","4,022",1975,4,K5,"6,600,000",11/9/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1168,33,,K1,72-09 NORTHERN BOULEVARD,,11372,0,1,1,"30,122","14,214",1970,4,K1,"8,450,000",11/9/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1285,1,,K1,74-01 ROOSEVELT AVENUE,,11372,0,1,1,"1,900","1,900",1938,4,K1,"6,000,000",5/31/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1285,40,,K1,74-12 37TH AVENUE,,11372,0,6,6,"10,000","8,563",1948,4,K1,0,9/22/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1292,5,,K4,81-10 37 AVENUE,,11372,2,2,4,"2,000","4,400",1927,4,K4,"2,481,000",10/23/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1468,36,,K1,94-11 37TH AVENUE,,11372,0,13,13,"13,841","11,457",1927,4,K1,"9,500,000",12/21/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1480,45,,K4,92-01 ROOSEVELT AVENUE,,11372,2,2,4,"2,000","3,700",1931,4,K4,0,10/17/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1481,50,,K2,93-05 ROOSEVELT AVENUE,,11372,0,2,2,"2,000","2,600",1933,4,K2,"3,600,000",4/21/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1481,51,,K2,93-03 ROOSEVELT AVENUE,,11372,0,3,3,"2,000","2,600",1933,4,K2,"3,600,000",4/21/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1483,45,,K2,95-27 ROOSEVELT AVENUE,,11372,0,2,2,"1,600","2,420",1931,4,K2,"1,925,000",2/21/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1484,39,,K7,37-68 JUNCTION BOULEVARD,,11368,0,1,1,"3,918","5,700",1933,4,K7,0,10/31/23
4,JACKSON HEIGHTS,22 STORE BUILDINGS,4,1484,41,,K2,37-72 JUNCTION BOULEVARD,,11368,0,2,2,"1,965","4,448",1933,4,K2,0,10/31/23
4,JACKSON HEIGHTS,29 COMMERCIAL GARAGES,4,1021,2,,G1,58-17 28TH AVENUE,,11377,0,1,1,"14,600","14,550",1953,4,G1,"6,000,000",6/2/23
4,JACKSON HEIGHTS,29 COMMERCIAL GARAGES,4,1244,1,,G4,71-08 NORTHERN BOULEVARD,,11372,0,1,1,"20,000","2,450",1970,4,G4,"9,501,300",8/2/23
4,JACKSON HEIGHTS,29 COMMERCIAL GARAGES,4,1248,1,,GU,75-10 NORTHERN BOULEVARD,,11372,0,1,1,"10,000",230,1996,4,GU,"6,200,000",11/9/23
4,JACKSON HEIGHTS,29 COMMERCIAL GARAGES,4,1248,5,,GU,75-20 NORTHERN BOULEVARD,,11372,0,0,0,"10,000",780,1996,4,GU,"6,200,000",11/9/23
4,JACKSON HEIGHTS,29 COMMERCIAL GARAGES,4,1362,6,,G4,88-20 ASTORIA BOULEVARD,,11369,0,1,1,"10,000","2,379",1953,4,G4,"3,125,000",5/8/23
4,JACKSON HEIGHTS,30 WAREHOUSES,4,1016,125,,E7,62-05 30TH AVENUE,,11377,0,1,1,"36,422","102,056",2021,4,E7,0,11/20/23
4,JACKSON HEIGHTS,30 WAREHOUSES,4,1016,125,,E7,62-05 30TH AVENUE,,11377,0,1,1,"36,422","102,056",2021,4,E7,"50,577,899",12/1/23
4,JACKSON HEIGHTS,30 WAREHOUSES,4,1016,130,,E1,62-25 30TH AVENUE,,11377,0,3,3,"66,197","40,775",1955,4,E1,0,11/20/23
4,JACKSON HEIGHTS,31 COMMERCIAL VACANT LAND,4,1169,49,,V1,73-01 NORTHERN BOULEVARD,,11372,0,0,0,"16,567",0,,4,V1,"6,550,000",11/9/23
4,JACKSON HEIGHTS,32 HOSPITAL AND HEALTH FACILITIES,4,1282,146,,I9,37-62 72ND STREET,,11372,0,1,1,"2,600","3,480",1930,4,I9,"754,713",5/18/23
4,JACKSON HEIGHTS,32 HOSPITAL AND HEALTH FACILITIES,4,1282,147,,I9,37-64 72ND STREET,,11372,0,1,1,"2,500","3,480",1930,4,I9,"754,713",5/18/23
4,JACKSON HEIGHTS,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,1256,1,,P6,69-10 34TH AVENUE,,11377,0,1,1,"35,600","27,600",1959,4,P6,"9,500,000",11/9/23
4,JACKSON HEIGHTS,44 CONDO PARKING,4,946,1212,,RP,"19-73 77TH STREET, P1",P1,11370,,1,1,,,,4,RP,"530,000",6/9/23
4,JACKSON HEIGHTS,44 CONDO PARKING,4,1476,1027,,RP,"37-32 89TH STREET, P2",P2,11372,,1,1,,,2019,4,RP,"626,224",1/12/23
4,JACKSON HEIGHTS,44 CONDO PARKING,4,1476,1031,,RP,"37-32 89TH STREET, P6",P6,11372,,1,1,,,2019,4,RP,"621,133",3/1/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9683,43,,A1,139-16 88TH ROAD,,11435,1,0,1,"1,575","1,184",1920,1,A1,0,11/1/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9684,45,,A1,139-02 88TH AVENUE,,11435,1,0,1,"2,910","1,642",1920,1,A1,0,8/3/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9687,19,,A1,88-28 146TH STREET,,11435,1,0,1,"2,000","1,390",1920,1,A1,"685,000",2/14/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9692,60,,S1,147-14 HILLSIDE AVENUE,,11435,1,1,2,"2,000","1,920",1931,1,S1,"1,400,000",1/23/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9803,3,,A5,169-19 90TH AVENUE,,11432,1,0,1,"2,500","1,545",1920,1,A5,"830,000",5/15/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9805,48,,A5,170-02 89TH AVENUE,,11432,1,0,1,"1,380","1,500",1920,1,A5,0,10/20/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9806,22,,A1,90-27 171ST STREET,,11432,1,0,1,"4,640","1,990",1920,1,A1,"900,000",2/16/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9806,50,,A9,90-22 172ND STREET,,11432,1,0,1,"2,375","1,484",1920,1,A9,0,5/8/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9809,57,,A1,9107 173 STREET,,11432,1,0,1,"2,000",984,1920,1,A1,0,10/11/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9810,54,,A1,172-38 90 AVENUE,,11432,1,0,1,"2,000","1,254",1920,1,A1,"815,000",7/24/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9812,62,,A1,90-36 178 STREET,,11432,1,0,1,"2,500","1,452",1920,1,A1,"611,000",3/23/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9812,62,,A1,90-36 178TH STREET,,11432,1,0,1,"2,500","1,452",1920,1,A1,0,7/1/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9817,34,,A1,166-37 89TH AVENUE,,11432,1,0,1,"2,280","1,312",1905,1,A1,0,11/14/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9822,23,,S1,168-31 88 AVENUE,,11432,1,1,2,"2,800","1,182",1920,1,S1,"885,000",6/8/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9822,26,,A1,168-33 88TH AVENUE,,11432,1,0,1,"2,400","1,152",1920,1,A1,"850,000",6/8/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9824,68,,A1,170-11 89TH AVENUE,,11432,1,0,1,"3,750","1,376",1920,1,A1,"1,800,000",11/29/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9828,11,,A1,172-21 90TH AVENUE,,11432,1,0,1,"3,000","1,402",1920,1,A1,0,4/18/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9829,9,,A1,172-03 89TH AVENUE,,11432,1,0,1,"2,160","1,224",1915,1,A1,"635,000",12/11/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9829,12,,A1,88-27 172ND STREET,,11432,1,0,1,"2,500","1,376",1920,1,A1,0,5/18/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9829,21,,A9,8811 172ND STREET,,11432,1,0,1,"2,000","1,376",1920,1,A9,0,7/14/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9832,34,,A1,89-04 178TH STREET,,11432,1,0,1,"2,080","1,224",1915,1,A1,"695,000",5/24/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9837,42,,A1,87-31 165TH STREET,,11432,1,0,1,"3,312","1,858",1920,1,A1,0,3/29/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9840,29,,A1,168-10 HIGHLAND AVENUE,,11432,1,0,1,"4,520","2,738",1920,1,A1,"1,300,000",6/19/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9979,25,,A1,90-36 143RD STREET,,11435,1,0,1,"1,950","1,280",1925,1,A1,0,12/11/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,9981,13,,A5,91-20 139TH STREET,,11435,1,0,1,"1,533","1,264",1915,1,A5,"465,000",8/21/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10004,28,,A1,138-24 95TH AVE,,11435,1,0,1,"2,625","1,376",1925,1,A1,"735,000",12/20/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10006,22,,A1,139-11 97TH AVENUE,,11435,1,0,1,"2,575","1,712",1920,1,A1,"727,500",8/2/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10010,1,,A1,138-02 97 AVENUE,,11435,1,0,1,"3,040","1,880",1920,1,A1,"876,000",3/23/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10011,15,,A1,97-24 CRESSKILL PLACE,,11435,1,0,1,"2,500","1,432",1925,1,A1,0,2/17/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10019,56,,A1,138-39 LLOYD ROAD,,11435,1,0,1,"2,500","1,280",1930,1,A1,0,8/15/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10019,71,,A1,102-15 REMINGTON ST,,11435,1,0,1,"2,800","2,275",1925,1,A1,0,3/21/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10028,35,,A1,95-17 147TH PLACE,,11435,1,0,1,"2,500","1,597",1910,1,A1,0,2/21/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10029,19,,A1,97-28 WALTHAM STREET,,11435,1,0,1,"1,600","1,361",1901,1,A1,0,2/22/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10209,213,,A5,92-22 168TH PLACE,,11433,1,0,1,"2,000","1,348",1925,1,A5,"682,000",10/13/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10210,239,,A5,92-19 168TH PLACE,,11433,1,0,1,"1,660","1,328",1920,1,A5,"501,000",7/13/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10211,58,,A5,168-66 92ND ROAD,,11433,1,0,1,"1,620","1,416",1920,1,A5,"600,000",10/12/23
4,JAMAICA,01 ONE FAMILY DWELLINGS,1,10213,22,,A1,9224 173RD STREET,,11433,1,0,1,"6,400","2,377",1920,1,A1,"999,000",10/12/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9620,20,,B2,88-02 139TH STREET,,11435,2,0,2,"2,500","2,312",1925,1,B2,0,12/18/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9620,26,,B1,88-14 139TH STREET,,11435,2,0,2,"2,400","2,316",1930,1,B1,0,12/18/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9625,69,,B1,87-49 VAN WYCK EXPRESSWAY,,11435,2,0,2,"2,400","2,112",1930,1,B1,"650,000",2/16/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9673,20,,S2,139-35 JAMAICA AVENUE,,11435,2,1,3,"1,350","2,090",1931,1,S2,0,9/26/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9673,113,,S2,139-30 89TH AVENUE,,11435,2,1,3,"1,584","2,430",1930,1,S2,0,4/17/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9675,11,,B1,89-12 146 STREET,,11435,2,0,2,"3,000","2,600",1920,1,B1,0,12/15/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9681,40,,B2,148-01 90TH AVENUE,,11435,2,0,2,"2,425","2,253",1920,1,B2,"999,000",10/24/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9681,41,,B2,148-03 90TH AVENUE,,11435,2,0,2,"2,659","2,283",1920,1,B2,"999,000",10/24/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9688,37,,B3,88-09 146TH STREET,,11435,2,0,2,"1,900","1,518",1920,1,B3,"720,000",6/22/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9699,14,,B2,139-52 87TH ROAD,,11435,2,0,2,"2,500","1,960",1920,1,B2,"922,200",9/1/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9700,7,,B2,139-38 87TH AVENUE,,11435,2,0,2,"3,500","3,120",1925,1,B2,0,3/27/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9700,16,,B3,139-56 87TH AVENUE,,11435,2,0,2,"3,000","1,757",1925,1,B3,"765,000",9/29/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9701,16,,B3,87-22 144TH STREET,,11435,2,0,2,"2,300","1,878",1920,1,B3,"1,130,000",6/15/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9701,41,,B1,87-55 143RD STREET,,11435,2,0,2,"2,610","1,732",1925,1,B1,"1,120,000",1/13/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9702,34,,B2,14458 87 ROAD,,11435,2,0,2,"3,000","1,620",1920,1,B2,0,11/7/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9702,41,,B2,144-68 87TH ROAD,,11435,2,0,2,"3,500","2,564",1920,1,B2,"995,000",8/17/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9706,27,,B3,150-58 87TH ROAD,,11432,2,0,2,"4,008","1,400",1925,1,B3,"940,000",10/6/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9758,20,,B3,159-22 89TH AVENUE,,11432,2,0,2,"1,500","1,452",1901,1,B3,0,1/20/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9762,72,,B2,88-17 BURDETTE PLACE,,11432,2,0,2,"1,650","1,824",1910,1,B2,"873,000",8/17/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9763,30,,S2,153-38 HILLSIDE AVENUE,,11432,2,1,3,"2,178","3,400",1931,1,S2,"1,479,000",3/15/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9801,66,,B3,89-16 169TH STREET,,11432,2,0,2,"2,796","3,225",1920,1,B3,0,11/20/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9806,10,,S2,171-03 JAMAICA AVENUE,,11432,2,1,3,"1,273","2,622",1931,1,S2,0,6/23/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9806,45,,B2,90-14 172ND,,11432,2,0,2,"2,444","1,998",1920,1,B2,0,8/15/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9810,29,,B3,90-23 172ND STREET,,11432,2,0,2,"1,980","1,344",1920,1,B3,"930,000",3/3/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9811,3,,S2,175-27 JAMAICA AVENUE,,11432,2,1,3,"2,420","3,360",1931,1,S2,10,12/12/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9811,8,,S2,175-17 JAMAICA AVENUE,,11432,2,1,3,"2,200","3,360",1931,1,S2,"999,000",11/16/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9812,25,,B3,90-47 176 STREET,,11432,2,0,2,"2,450","1,368",1920,1,B3,0,10/13/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9817,16,,B2,166-18 88TH AVENUE,,11432,2,0,2,"2,425","1,968",1910,1,B2,"1,125,000",12/22/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9824,65,,B2,170-13 89TH AVENUE,,11432,2,0,2,"5,000","1,580",1910,1,B2,"2,498,000",11/29/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9824,70,,B3,170-07 89TH AVENUE,,11432,2,0,2,"2,500","1,296",1920,1,B3,"860,000",5/2/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9824,70,,B3,170-07 89TH AVENUE,,11432,2,0,2,"2,500","1,296",1920,1,B3,"994,250",11/15/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9827,56,,B2,88-18 172ND STREET,,11432,2,0,2,"2,457","1,648",1945,1,B2,0,9/8/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9828,14,,B2,172-15 90TH AVENUE,,11432,2,0,2,"4,000","3,152",1920,1,B2,0,10/19/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9830,28,,B2,173-10 WARWICK CRESCENT,,11432,2,0,2,"4,579","2,934",1925,1,B2,0,9/28/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9836,60,,B2,87-26 165 STREET,,11432,2,0,2,"3,990","3,065",1920,1,B2,0,4/17/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9839,12,,B1,87-43 167TH STREET,,11432,2,0,2,"4,000","2,214",1940,1,B1,0,2/2/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9845,146,,B1,87-27 KINGSTON PLACE,,11432,2,0,2,"2,447","2,400",2002,1,B1,"1,160,000",11/27/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9975,39,,B1,89-19 138TH PLACE,,11435,2,0,2,"2,767","1,840",1935,1,B1,"550,000",10/19/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9976,14,,B2,139-11 90TH AVENUE,,11435,2,0,2,"2,353","2,014",1915,1,B2,"900,000",6/21/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9977,36,,B3,90-11 138TH STREET,,11435,2,0,2,"5,004","1,755",1925,1,B3,0,4/3/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9979,9,,B2,90-08 143RD STREET,,11435,2,0,2,"2,600","2,240",1915,1,B2,"800,000",7/17/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9979,29,,B1,139-05 91ST AVENUE,,11435,2,0,2,"2,500","1,944",1920,1,B1,0,4/8/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9983,46,,B1,90-09 143 STREET,,11435,2,0,2,"3,000","1,548",1920,1,B1,0,8/17/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9984,10,,B2,143-20 91ST AVE,,11435,2,0,2,"2,000","2,180",1925,1,B2,"900,000",12/6/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9992,54,,B3,143-19 95TH AVENUE,,11435,2,0,2,"1,800","1,254",1910,1,B3,0,1/13/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10003,93,,B3,137-21 97TH AVENUE,,11435,2,0,2,"3,069","1,939",1920,1,B3,0,12/8/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10006,23,,B3,139-09 97TH AVENUE,,11435,2,0,2,"2,450","1,616",1920,1,B3,0,12/27/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10007,10,,B2,95-08 ALLENDALE STREET,,11435,2,0,2,"2,500","2,500",2004,1,B2,0,9/18/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10009,14,,B3,13728 97 AVE,,11435,2,0,2,"3,312","2,133",1935,1,B3,0,3/24/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10013,12,,B2,97-16 ALLENDALE STREET,,11435,2,0,2,"2,500","2,313",1925,1,B2,0,5/19/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10028,25,,B2,147-29 97TH AVENUE,,11435,2,0,2,"2,600","2,232",1920,1,B2,"675,000",1/5/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10032,8,,B2,147-42 97TH AVENUE,,11435,2,0,2,"2,600","2,020",1920,1,B2,0,3/6/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10032,31,,B2,97-15 147TH PLACE,,11435,2,0,2,"2,200","2,304",1920,1,B2,"890,000",10/12/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10032,33,,B2,9711 147TH PLACE,,11435,2,0,2,"2,200","2,304",1920,1,B2,"687,319",9/29/23
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10216,2,,S2,176-04 JAMAICA AVE,,11432,2,1,3,"2,204","3,492",2006,1,S2,"1,265,000",8/31/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9620,17,,C0,87-94 139TH STREET,,11435,3,0,3,"2,500","2,312",1925,1,C0,0,1/18/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9687,14,,C0,88-16 146TH STREET,,11435,3,0,3,"2,000","2,196",1920,1,C0,"800,000",11/3/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9828,4,,C0,172-35 90 AVENUE,,11432,3,0,3,"2,000","3,300",2007,1,C0,"1,400,000",5/16/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9844,20,,C0,170-26 CEDARCROFT ROAD,,11432,3,0,3,"3,000","3,750",2004,1,C0,"1,700,000",1/5/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9845,22,,C0,8777 KINGSTON PLACE,,11432,3,0,3,"3,751","3,050",1965,1,C0,0,3/31/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9845,157,,C0,8707 KINGSTON PLACE,,11432,3,0,3,"1,928","2,754",2006,1,C0,"1,260,000",8/29/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10007,11,,C0,95-10 ALLENDALE STREET,,11435,3,0,3,"2,500","3,240",2003,1,C0,0,9/18/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10010,42,,C0,97-15 REMINGTON STREET,,11435,3,0,3,"3,000","3,612",2012,1,C0,"1,620,000",1/18/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10014,1,,C0,143-26 97TH AVENUE,,11435,3,0,3,"2,376","2,672",1920,1,C0,"930,000",11/2/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10219,22,,C0,93-07 ATARI LANE,,11433,3,0,3,"2,104","2,850",2006,1,C0,0,4/28/23
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10219,22,,C0,9307 ATARI LANE,,11433,3,0,3,"2,104","2,850",2006,1,C0,"995,000",4/6/23
4,JAMAICA,05 TAX CLASS 1 VACANT LAND,1B,9822,49,,V0,168-35 88 AVENUE,,11432,0,0,0,"2,400",0,,1,V0,"665,000",6/8/23
4,JAMAICA,05 TAX CLASS 1 VACANT LAND,1B,9835,23,,V0,177-06 87TH DRIVE,,11432,0,0,0,"6,110",0,,1,V0,"2,400,000",6/26/23
4,JAMAICA,05 TAX CLASS 1 VACANT LAND,1B,9839,162,,V0,8750 168TH ST,,11432,0,0,0,"1,800",0,,1,V0,"475,000",10/10/23
